standard_inchi_key,canonical_smiles
IENYCPKUZSGSGH-RWPDHJIBSA-N,CC(C)(C)NC(=O)c1ccccc1OCC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1cc(=O)c2ccccc2[nH]1
IHKDKRYMCIBKJF-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Cc2cccc(C(c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1
PPKAAKXAYSUNIR-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(C)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
DXBMQQLBQTVBBQ-DNVGPVBHSA-N,CCNC(=O)C(NC(=O)CC(C)C)C1NC(C(=O)NCCNC(=O)C2NC(C(NC(=O)CC(C)C)C(=O)NCC)SC2(C)C)C(C)(C)S1
OKKXIHQSXHUUIQ-MZJWZYIUSA-N,CCc1cc(OCc2ccc([N+](=O)[O-])cc2)c(OC)cc1C=NNC(=O)c1cc2cc([N+](=O)[O-])ccc2o1
GAASGBLOUADBCT-OTJWULCMSA-N,CC(C)C1NC(=O)C(C(O)C(Cc2ccccc2)NC(=O)OC2CCOC2)NCc2ccc(cc2)OCCOCCNC1=O
BWHFMRPEUIYDIE-UHFFFAOYSA-N,CC(C)CC1C(=O)N(C(C(=O)O)C(C)O)C(=O)C1c1ccc(O)cc1
HWOINVSGNIWHKK-LWSSLDFYSA-N,C#CCN1C(=O)N(CC#C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1
JFQXLGUIUCZSQU-MEDUHNTESA-N,CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(C(=O)O)cc2)c1F
VBFJOQIVZSQDMP-KLXCWJBWSA-N,O=C(CC(Cc1ccc(OCCO)cc1)C(=O)NC1c2ccccc2CC1O)CN1C(=O)C(Cc2ccccc2)CC1Cc1ccccc1
JMDSLWXUUIGCIE-UHFFFAOYSA-N,C=CC(C1=C(O)CC(CCC)(CCc2ccccc2)OC1=O)c1ccccc1
XWZIDQGZIJLOBZ-GFWOCNNDSA-N,CC(CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
SRXPRXGFICYAEG-WAKHXKBOSA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc2ccccc2s1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1
JWZDCFNILWOTAP-QVDUQQMDSA-N,CC(c1ccccc1)N(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NC(C)(C)C
KCVVJXPLYSFXRJ-BOJPUYJCSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1CCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
UAYRWLHEPYFSRG-PAVQQWLGSA-N,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)c1ccc2ccccc2c1)NS(C)(=O)=O
VZLVYEBEUCOLCO-WOVHLGJYSA-N,CC1CC(OC(=O)NC(Cc2ccccc2)C(O)CN2CC3CCCCC3CC2C(=O)NC(C)(C)C)CS1(=O)=O
QHSSQFJZPOJIOL-NODASKEBSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
VPHUDHGCGKHEHT-UHFFFAOYSA-N,CC(C)COC(=O)c1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O
VQXZIABBULCVKP-VJDGMENDSA-N,CCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)C(F)(F)C(F)(F)F
GBOHNVFVUQRQNR-UHFFFAOYSA-N,Cn1c(C(F)(F)c2nc3c(F)cc(F)c(F)c3[nH]2)nc2ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc21
BQEGRYYXBMIYAX-ISEQJDKVSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3nc(C(C)C)cs3)nc3c(Cl)c(OC)ccc23)C2CCCC(=O)N12)C(=O)NS(=O)(=O)C1CC1
FLLVQQRJCGBSNV-XFASLETNSA-N,CC(C)(c1ncc(-c2ccc(F)cc2)o1)N1CCN(CC(O)CC(Cc2nnco2)C(=O)NC2CCOCC2O)C(C(=O)NCC(F)(F)F)C1
JZFOEBZUSWFYSE-YTCPBCGMSA-N,COc1ccc(SCC(NS(C)(=O)=O)C(=O)NC(Cc2ccccc2)C(O)Cc2ccccc2C(=O)NC(C)(C)C)cc1
JRRARHJPRLAGNT-VWLOTQADSA-N,Cc1ccc(S(=O)(=O)NC(N)=NCCCC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1
BVJGKKVXKDOJQQ-CQFXNCCKSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3nc(C(C)C)cs3)nc3c(C)c(OC)ccc23)C2CCCC(=O)N12)C(=O)NS(=O)(=O)C1CC1
AJSYTPPNIVWKJN-ZWGMGHSWSA-N,COc1ccc(CNC(C(=O)NC(C(=O)NCc2nc3ccccc3[nH]2)C(C)C)C(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)cc1
CJINWGNBIYXOEZ-BIOQCECJSA-N,COc1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4cnccn4)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
ZVTSNOOWWKWFRA-VGDGAYLZSA-N,CCC(F)(F)CC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(N)=O
RTBFYUQKYCYIGP-NYESPQOFSA-N,CCC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1CC)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(CC)CC
DOPDKNJHEPWQPR-UHFFFAOYSA-N,C=CS(=O)(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCC3)C2CC2)c1
CBBAFYRWNJIAKI-QJAPXLAMSA-N,COC(=O)C(NC(=O)C(NC(=O)CNCC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)N)C(C)C)C(C)C
LGMHHHCIIPHTFW-NREVGYPESA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccccc1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
NFRMJGBNXQCWAV-HNNXBMFYSA-N,CCC(NCC(C)(C)C(N)=O)c1ccc(Cl)c(C(=O)c2cccnc2)c1F
PLCLUJHFSXHMPZ-JKYZPAQWSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCC(OC(=O)n5ccnc5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
YHFVINCSVPMQLQ-SPQIZYAFSA-N,CC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1
CFQIZRSQMAFUGW-STSXZUBPSA-N,CC(C)C(NC(=O)CC1OC1C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O
GCBPAPVOMPJQHK-NQIIRXRSSA-N,CC(C)CC(CC(=O)NO)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O
QVLACFTWGMNBKP-XAZDILKDSA-N,O=C1N(CCCCCO)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(O)c1
JRRNYLVTYIYDBO-UDIDDNNKSA-N,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C=O)CCCN=C(N)N
JWHJBCAUIIRKGP-UHFFFAOYSA-N,Cc1cccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)c1
CRZJCRABSGTTKW-FJGHDBNBSA-N,CC(C)C(NS(=O)(=O)N(C)Cc1ccccn1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NS(=O)(=O)N(C)Cc1ccccn1)C(C)C
QFHUBUGWJTUKBU-UHFFFAOYSA-N,CCOC(=O)CNCC1Oc2ccc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4cc3N(C)S(C)(=O)=O)nc2-c2cc3c(F)cccc3n21
NRHQSCBNXQVHDR-HPLNQGHOSA-N,CCNC(=O)C(NC(=O)Cc1ccccc1)C1NC(C(=O)NCCNC(=O)C2NC(CNC(=O)Cc3ccccc3)SC2(C)C)C(C)(C)S1
JDQVFOBPOUGCFL-BHOJLHHWSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCC2CCCCC2)SC1(C)C
CSFXWWKRLXZJDM-CUPIEXAXSA-N,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O
LDWPJOSLYTVLDW-JIWJADGLSA-N,CCCN(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)NCc1ccc2c(c1)OCO2
MJUSVQLFKFRJIK-SIXKGJDASA-N,COc1cnc(OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C3CC3)N(C(=O)C(NC(=O)OC(C)(C)C(F)(F)F)C(C)(C)C)C2)c2cc(Cl)ccc12
UKHGTNBNXUQEFN-VIJSPRBVSA-N,O=C1NC(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2ccn[nH]2)c1
YGCCUFYFJJRECC-BISGITSYSA-N,COc1ccc2c(OCCC3NC(=O)N(C)CCCCC=CC4CC4(C(=O)NS(=O)(=O)C4(C)CC4)NC3=O)cc(-c3cc(C(F)(F)F)nn3C)nc2c1C
WMWAEBJSURVWNU-JQYHKRKISA-N,Cc1ccc(CC(O)CC(Cc2ccccc2)C(=O)NC2c3ccccc3CC2O)c(C(=O)NC(C)(C)C)c1
UCOOBDFWINOREP-QEETYVBOSA-N,CC(=O)NC(C(=O)C(CCC(=O)O)NC(CC1CCCCC1)C(=O)NC(CC(F)F)C(=O)O)C(c1ccccc1)c1ccccc1
ZWPKSEAXXCWKMM-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3c(F)ccc(F)c3F)cc2N)cc1
KBBBMHGFCVYISD-CXPJILFNSA-N,CNC(=O)C(NC(=O)C(OCc1ccc(-c2ccccn2)cc1)C(O)C(O)C(OCc1ccc(-c2ccccn2)cc1)C(=O)NC(C(=O)NC)C(C)C)C(C)C
DXJOLJKAZMNKNK-UHFFFAOYSA-N,O=C1OC(COc2ccccc2)(c2ccccc2)CC(O)=C1SCc1ccccc1
QDVCOPOXCTUFAE-WDKGQIBQSA-N,Nc1ccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)cc1-n1cncn1
QOQJFKFSWFUVKP-DOVBMPENSA-N,CC(C)(C)OC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
DOZUBVRTBHAIFH-POIHAMBBSA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCCCCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1
XZQHGMLNLUABFJ-XDLRERDESA-N,CCCC(CO)NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C
GCWWHFDQKJNWPL-ZIFYDKLUSA-N,C#Cc1csc(-c2cc(OC3CC4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)c3ccc(OC)c(Cl)c3n2)n1
SDBIVKHSGIGLCQ-JJJCMIKVSA-N,Cc1cccc(C(NC(=O)CCC(O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)c2ccc3ccccc3n2)c2cc3ccccc3[nH]2)c1
PVDUSCJZNZYXII-WIHFRVJVSA-N,CCCC(NC(=O)C1C(Cc2ccccc2)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
BOHAIUZINOMMEV-OYEZVYLDSA-N,CNC(=O)C(NC(=O)C(OCc1ccc(-c2ccccc2)cc1)C(O)C(O)C(OCc1ccc(-c2ccccc2)cc1)C(=O)NC(C(=O)NC)C(C)C)C(C)C
YHKZDBALMCNUQR-VSDRLFPDSA-N,CC(C)C(NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)CN1CCOCC1)C(C)C
OARKPSCQQRKMKX-NGXTUNLOSA-N,COC(=O)NC(C(=O)NN(Cc1cccc(-c2cccnc2)c1)CC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)C(C)(C)C
CUWPFUGPFRXLPE-UHFFFAOYSA-N,COC(=O)c1ccc(COC(COCc2ccccc2)C(O)C(O)C(COCc2ccccc2)OCc2ccc(C(=O)OC)cc2)cc1
RXIFFQTVCNPLFG-CKROWEISSA-N,O=C1N(Cc2ccc3sc(=O)[nH]c3c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc2sc(=O)[nH]c2c1
VFJOOGGMEDDWEW-KKUQBAQOSA-N,CCCN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC(C)C
FBOWGJOHHYEXKC-BLLLJJGKSA-N,CCC(NC(C)C1(C(N)=O)CC1)c1ccc(Cl)c(C(=O)c2cccnc2)c1F
IQBKNIALWAXJPO-ASVWTAOFSA-N,NCCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)Cc1ccc(OCc2ccccc2)cc1
DYSJMQABFPKAQM-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2s1
UXCLJNSXDNCIIT-UHFFFAOYSA-N,CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCCCCC2
FHJRDQOWYRRIAG-XQBPLPMBSA-N,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(N)=O
HZUCRWWOEVMAPC-ZRTHHSRSSA-N,O=C1N(Cc2ccccc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccccc1
ZSWPVCMTPFBNIY-UGRNIYBLSA-N,CC(C)C(NC(=O)CC1NC(=O)NC1=O)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)CC1NC(=O)NC1=O)C(C)C
IQDCZKUNYMTBBJ-WESAGZJESA-N,O=C(Nc1ncc(Cl)cc1Cl)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4ncc(Cl)cc4Cl)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
JXDNUMOTWHZSCB-OHMQUHQNSA-N,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)O)C(C)C
PZNQVYNNPGQNCM-HVWIWKRUSA-N,COC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NC(C(=O)NNC(=O)c3cc(NC(C)=O)ccc3OC)C(C)C)cc2c1)C(C)C)C(C)C
VYIHZJSZTPZPBS-GMKPQLIGSA-N,CC(C)(C)NC(=O)C1CCCCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
TWHQGYRHKIPEMA-OCKHKDLRSA-N,CC(=NNc1ncnc2sc(C)c(C)c12)c1cc(O)ccc1O
GHTOUHFRPSUUNE-MXBGKIKJSA-N,COc1ccc2c(OC3CC4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5CC5)NC(=O)N4C3)cc(-c3nc(C)cs3)nc2c1Cl
IDZLZILNJRBKDA-DITALETJSA-N,CC(C)CN(C(CO)CCCCNC(=O)C(NC(=O)C1CC1)C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(N)cc1
PMFDBJMZGOMLEP-GKLJYDMOSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C1CCSC1
PRDAIONOCJACSU-HLMQIWOKSA-N,CCC(C)C1NC(=O)C(NCC(O)C(Cc2ccccc2)NC(=O)C(NC(=O)c2ccc3ccccc3n2)C(C)C)Cc2ccc(cc2)OCCCNC1=O
RQMZQGKPHLGLQD-UHFFFAOYSA-N,CN1CCN(c2ccc3nc(-c4ccc5nc(CNC(=O)CCCCC(=O)NCc6nc7ccc(-c8nc9ccc(N%10CCN(C)CC%10)cc9[nH]8)cc7[nH]6)[nH]c5c4)[nH]c3c2)CC1
XJRDHWPDPPVFPQ-FWLJPKAVSA-N,O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)CN1C(=O)C2(CCCCC2)CC1Cc1ccccc1
JUJZYKNLAQBSEX-XHDPSFHLSA-N,C=CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(N)nc2)c1F
PICYMFYLWXIKHG-SJGKJGSCSA-N,CCC(C=O)NC(=O)C1CC(OC(=O)Nc2cc(OC)ccc2OC)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C
SIMFRELFPMFAIL-UHFFFAOYSA-N,CCCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl
GIAAXWYSWCBMBJ-WZYRSQIMSA-N,CCCC(NC(=O)C1CC(OC(=O)N2Cc3ccccc3C2)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)B(O)O
UNWFMMQOIDKTHK-UHFFFAOYSA-N,CCC1(N(CCO)C(=O)c2ccccc2CCC(O)Cc2ccc(C)cc2C(=O)N(CCO)C(C)(C)c2ccc(O)cc2)CCCC1
PNONKDFGJOEKBQ-HOTGVXAUSA-N,CC(=O)NC(CCCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NCCCCN=C(N)N
ITNWJAKVNYCGML-HSGWZQNQSA-N,CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)N(C)CC3CC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
BQSASJRYHLWHJI-DWOBOKKRSA-N,CCC(NC(=O)C1CC(C)(CC(=O)Nc2ccccc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
HVYMUGCBVZIYRG-FLDHPHKDSA-N,CC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(N)=O
WENYWFZFOOANMI-ARDDIDKFSA-N,CC(=O)NC(C(=O)NC(C(=O)C1CC(Sc2ccc(Br)cc2)CC1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1
SVEAIJTXNTWBCP-STHVQZNPSA-N,NCCCCC1NC(=O)CNC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC1=O
BUKNZYIGNPDXIN-YDPRCCELSA-N,C=CC1CC1(NC(=O)C1CC(Oc2nccc3cc(OCC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
AYUMFEOOWJWUDS-QSBHSLRZSA-N,CC(=O)NC(C(=O)NC(C(=O)C1CC(Oc2ccnc3cc(Cl)ccc23)CC1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1
XGCGZESGXHSANN-UHFFFAOYSA-N,COCCNC(=O)C1(C)OC(=O)C(C(C)c2ccccc2)=C1O
FESQCMADYYULGP-UHFFFAOYSA-N,CC(c1nc2ccccc2[nH]1)c1nc2cccc(C(=O)NC(CP(=O)(O)O)C(=O)O)c2n1C
SNTPWCRWZNTRGT-CONSDPRKSA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C1(O)CCN(CCc2ccccc2)CC1
MVISUFWXPFPUGW-PNKWSVJESA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCC1)NC(=O)OCC(C)(C)CC=Cc1cc3c(cc(-c4ccccc4)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
ZHSKMTZYLZGDPB-WGFZQKJOSA-N,C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(COC(=O)NCC)C1CCCCC1)C1(C)CCCCC1)C2(C)C)C(=O)C(=O)NCC=C
GPHVDSQWZWFRIX-YWBHEGQWSA-N,C=CC1CC1(NC(=O)C1CN(c2ccc(-c3ccc(F)cc3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
WHQLLDSDQMOGSP-NSVAZKTRSA-N,CC(C)(C)NC(=O)c1ccccc1OCC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1cnc2ccccc2n1
JZLATAYRZNKODI-KZHSJJEWSA-N,CCOC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)c1ccccc1NC(=O)OCc1ccccn1)C(C)CC
LBEZMOBGYVZEMI-UHFFFAOYSA-N,c1ccc2[nH]c(Nc3ncnc4sc5c(c34)CCCC5)nc2c1
ZESGVKQYDOVAOF-ROUUACIJSA-N,NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1cccc(N=C(N)N)c1)NC(=O)c1ccccc1
ZDTGEVPZODCFNI-HKBQPEDESA-N,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CO)CCCCNC(=O)CN(CCc2ccccc2)c2ccccc2)cc1
RDZZLMXEYWEILI-UHFFFAOYSA-N,CCCCNC(=O)C1(C)OC(=O)C(CCc2ccccc2)=C1O
QRYXFTOKZCERLS-UXCFUVIDSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)C(C)(O)C(C)(C)C
PPMDXNPQGKIMIS-CUJPZGFNSA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(cc(OC4CCCC4)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
ZTPYYSCZRHAURY-CEIQUHEWSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccncc1)C(=O)NC1c2ccccc2CC1O
UFPNFCNRHKGOLY-NDEPHWFRSA-N,COc1ccc(S(=O)(=O)N(CC(O)CN(CCc2ccccc2)C(=O)Nc2ccccc2)CC2CCCC2)cc1
XWTJFLQWGRKTRQ-JIYBXTARSA-N,CCC(C)C(NC(=O)CC(O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(C)=O)C(=O)NC(C(=O)OC)C(C)C
LSUCVQHOHPYEHY-LAJGZZDBSA-N,CC(C)(C)OC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
BOTBWSMJJQLMRP-NKEJASSQSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)=O)n3)nc3c(C)c(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O
QKXAPDZEXRNRNW-UKRMLWEFSA-N,CC(C)CC(NC(=O)C1C2CCC(C2)N1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
BKPSJOSKWKTWAG-UHFFFAOYSA-N,O=C(O)c1cc2ccc(Cl)cc2[nH]1
ZWBLHWHBSYSDFK-MOTZDZOKSA-N,CC1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CC3CCCCC3CC2C(=O)NC(C)(C)C)CCS1(=O)=O
BINXAIIXOUQUKC-UIPNDDLNSA-N,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1
HQAPOSLRNYKVLN-VNXZANIESA-N,CC(C)(OC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C1CCCCC1)C(F)(F)F
KRULQRVJXQQPQH-SANMLTNESA-N,O=C(NCCCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)OCc1ccccc1
WKPKEGBVEVFZNK-ZLEDJERYSA-N,C=CCNC(=O)C(=O)C(CC1CC1)NC(=O)C1CC2(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)SCCCS2
DQUFVZVFZNWWSR-IWOOAWNPSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)ncnc2c1C
HJKNBMVMDDGJBX-UHFFFAOYSA-N,O=c1oc(C(CC2CC2)CC2CC2)cc(O)c1C(c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1)C1CC1
YYJVDGMGHQCCSK-AYFFUCQDSA-N,CCCC(NC(=O)C(CC1SCc2ccccc2CS1)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(=O)O)c1ccccc1
KEXFGVLHSFYUMX-UBFVSLLYSA-N,NC(=NO)c1cccc(CN2C(=O)NC(CCc3ccccc3)C(O)C2Cc2ccccc2)c1
HGMFPCSWXNAFOY-RMDSEJHCSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)c(N)c1
FOAIMYWPOKPITD-GTNSWQLSSA-N,CCC(NC(C)CC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(N)c(C#N)c2)c1F
GNSFEWSYVZATCQ-RNATXAOGSA-N,CC(C)N(CC#CCN1C(=O)N(CC#CCN(C(C)C)C(C)C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1)C(C)C
QENNGCUCJBLCNI-UIPNDDLNSA-N,Nc1cccc(S(=O)(=O)N(CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)OC2CCCC2)c1
ZNTINYXFPWGQBK-DZFDCNQNSA-N,C#Cc1cccc(-c2cc(OC3CC4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)c3ccc(OC)c(C)c3n2)c1
ULGKGIUMJNAJAF-HDGWOTDFSA-N,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CC(O)C1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
